movieId,title,clean_title,year,genres,rating,vote_count,popularity,overview,runtime,budget,revenue,tagline,director,cast,keywords,poster_url
16222,Whatever It Takes (2000),Whatever It Takes,2000.0,Drama|Comedy|Romance,5.0,37,8.074807,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",94.0,15000000,9902115,How low will they go to get the girls of their dreams?,David Raynr,,,https://image.tmdb.org/t/p/w500/16222
25113,The Four Seasons (1981),The Four Seasons,1981.0,Comedy|Drama|Romance,6.3,16,8.067702,"Three middle-aged wealthy couples take vacations together in Spring, Summer, Autumn and Winter. Along the way we are treated to mid-life, marital, parental and other crises.",107.0,0,0,,Alan Alda,Alan Alda|Carol Burnett|Len Cariou|Sandy Dennis|Rita Moreno,,https://image.tmdb.org/t/p/w500/25113
6439,Racing Stripes (2005),Racing Stripes,2005.0,Comedy,5.1,123,8.058109,"Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",102.0,30000000,93772522,Cheer 'til you're horse!,Frederik Du Chau,,love of animals|horse|identity crisis|farm|zebra,https://image.tmdb.org/t/p/w500/6439
3766,The Lady from Shanghai (1947),The Lady from Shanghai,1947.0,Crime|Drama|Mystery,7.2,102,8.055084,A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,87.0,2300000,0,I told you... you know nothing about wickedness,Orson Welles,,new york|san francisco|aquarium|shanghai|yacht|romantic rivalry|insurance fraud|court|blonde|suspense,https://image.tmdb.org/t/p/w500/3766
5353,The Hunting Party (2007),The Hunting Party,2007.0,Action|Adventure|Thriller|Drama,6.6,96,8.048305,"An emerging journalist (Jesse Eisenberg), an experienced cameraman (Terrence Howard), and a discredited reporter (Richard Gere) find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad in a light-hearted thriller inspired by Scott Anderson's popular Esquire article. The Weinstein Company provides stateside",101.0,0,0,How can they find the world's most wanted war criminal when the C.I.A. can't? [by actually looking],Richard Shepard,Richard Gere|Terrence Howard|James Brolin|Diane Kruger|Jesse Eisenberg,civil war|spy|hotel|journalist|journalism|war crimes|hidden camera|war victim|war correspondent|war,https://image.tmdb.org/t/p/w500/5353
15394,Owning Mahowny (2003),Owning Mahowny,2003.0,Crime|Drama|Thriller,6.8,37,8.045488,"Dan Mahowny was a rising star at the Canadian Imperial Bank of Commerce. At twenty-four he was assistant manager of a major branch in the heart of Toronto's financial district. To his colleagues he was a workaholic. To his customers, he was astute, decisive and helpful. To his friends, he was a quiet, but humorous man who enjoyed watching sports on television. To his girlfriend, he was shy but engaging. None of them knew the other side of Dan Mahowny--the side that executed the largest single-handed bank fraud in Canadian history, grossing over $10 million in eighteen months to feed his gambling obsession.",104.0,0,0,To some it's a game. To others it's a habit. But to Dan Mahowny -- beating the odds is everything,Richard Kwietniowski,,female nudity|gambling|casino|nudity|banker|toronto|fraud|niagara falls|based on true story|atlantic city,https://image.tmdb.org/t/p/w500/15394
312791,GirlHouse (2014),GirlHouse,2014.0,Horror|Thriller,5.2,97,8.039223,"In an attempt to make some extra cash while away at College, Kylie moves into a house that streams content to an X-rated website. After a deranged fan hacks in to determine the house's location, she finds herself in a terrifying fight for her life.",100.0,3150000,0,Enjoy the show.,Jon Knautz,Ali Cobrin|Erin Agostino|James Thomas|Alice Hunter|Alyson Bath,female nudity|sex|shower|sauna|nudity|security camera|house|webcam|website|murder,https://image.tmdb.org/t/p/w500/312791
19204,The Beyond (1981),The Beyond,1981.0,Horror,6.6,117,8.022122,"A young woman inherits an old hotel in Louisiana where after a series of supernatural 'accidents', she learns that the building was built over one of the entrances to Hell.",87.0,0,0,"The seven dreaded gateways to Hell are concealed in seven cursed places… And from the day the gates of Hell are opened, the dead will walk the earth.",Lucio Fulci,Catriona MacColl|David Warbeck|Cinzia Monreale|Antoine Saint-John|Veronica Lazar,hotel|experiment|hell|gore|morgue|undead|blood|zombie|violence|gothic horror,https://image.tmdb.org/t/p/w500/19204
50135,Animals United (2010),Animals United,2010.0,Animation|Family|Comedy,5.5,90,8.010046,"A group of animals waiting for the annual flood they rely on for food and water discover that the humans, who have been destroying their habitats have built a dam for a leisure resort. The animals endeavour to save the delta and send a message to the humans not to interfere with nature.",93.0,0,0,,Reinhard Klooss,Christoph Maria Herbst|Ralf Schmitz|Thomas Fritsch|Bastian Pastewka|Oliver Kalkofe,dam|shark|animal|hoover dam|crane the bird,https://image.tmdb.org/t/p/w500/50135
11361,Halloween 5: The Revenge of Michael Myers (1989),Halloween 5: The Revenge of Michael Myers,1989.0,Horror|Thriller,5.2,183,8.008844,"Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.",96.0,5000000,11642254,"Michael Lives, And This Time They're Ready!",Dominique Othenin-Girard,Donald Pleasence|Danielle Harris|Ellie Cornell|Beau Starr|Don Shanks,sheriff|barn|black|sequel|boogeyman|masked killer|slasher|youth|psychiatrist|killer,https://image.tmdb.org/t/p/w500/11361
13064,Airborne (1993),Airborne,1993.0,Action|Adventure|Comedy,6.1,20,8.001156,"Mitchell Goosen is sixteen/seventeen year old kid from California who loves to surf and roller blade. Yet, his parents, who are two zoologists were given a grant to work in Australia. The only problem was: Mitchell couldn't go with them. So, he gets sent to stay with his aunt, uncle, and cousin in Cincinnati, Ohio. When he arrives, he meets his cousin who is also his new roommate for the next six months: Wiley. Mitchell then goes to school and gets on the bad side the high school hockey players. Mitchell and Wiley end up enduring weeks of torture from the guys. Then, the big guys and Mitchell and Wiley have to learn to get along to try to beat the Central High School rivals in a competition down Devil's Backbone",91.0,2600000,2850263,There are two kinds of people: those who get AIRBORNE...and those who don't.,Rob Bowman,,sport|rollerblade,https://image.tmdb.org/t/p/w500/13064
14444,The Rugrats Movie (1998),The Rugrats Movie,1998.0,Animation|Family,5.7,147,7.981116,"Tommy faces responsibility when Dil, his new baby brother, is born. As with all newborns, the child becomes a bane to Tommy and the rest of his gang. They decide to return Dil to where he came from, the hospital, but they get lost along the way. Can they find their way home and can Tommy and Dil learn to get along?",79.0,30000000,100491683,,Norton Virgien,,brother brother relationship|baby|home|pregnancy and birth|sequel|kids and family|comedy|pregnancy|aftercreditsstinger,https://image.tmdb.org/t/p/w500/14444
24226,The Verdict (1982),The Verdict,1982.0,Drama,7.4,131,7.980632,"Frank Galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. Former associate Mickey Morrissey reminds him of his obligations in a medical malpractice suit that he himself served to Galvin on a silver platter: all parties willing to settle out of court. Blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court; to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a lawyer.",129.0,16000000,53977250,"The doctors want to settle, the Church wants to settle, their lawyers want to settle, and even his own clients are desperate to settle. But Galvin is determined to defy them all. He will try the case.",Sidney Lumet,,boston|court|malpractice|alcoholic|courtroom|defense attorney,https://image.tmdb.org/t/p/w500/24226
11620,Quo Vadis (1951),Quo Vadis,1951.0,Drama|History|Romance,7.0,63,7.973109,"Set against the back drop of Rome in crisis, General Marcus Vinicius returns to the city from the battle fields and falls in love with a Christian woman, Lygia. Caught in the grip of insanity, Nero's atrocities become more extreme and he burns Rome, laying the blame on the Christians. Vinicius races to save Lygia from the wrath of Nero as the empire of Rome collapses around them.",171.0,8250000,30000000,THIS IS THE BIG ONE! The splendor and savagery of the world's wickedest empire! Three hours of spectacle you'll remember for a lifetime!,Mervyn LeRoy,,ancient rome|epic|kaiser nero,https://image.tmdb.org/t/p/w500/11620
8011,Highlander: The Final Dimension (1994),Highlander: The Final Dimension,1994.0,Action|Fantasy|Science Fiction,4.5,110,7.964451,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",99.0,26000000,36800000,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",Andrew Morahan,,japan|new york|scotland|morocco|good and bad,https://image.tmdb.org/t/p/w500/8011
15489,Snow Day (2000),Snow Day,2000.0,Comedy|Family,4.8,51,7.964289,"When a school in upstate New York is snowed in, a group of students hi-jack a plow to keep the school closed..",89.0,0,0,Roads closed. Schools shut. Rules were made to be frozen!,Chris Koch,Chevy Chase|Chris Elliott|Jean Smart|Iggy Pop|Pam Grier,,https://image.tmdb.org/t/p/w500/15489
11257,A Room with a View (1985),A Room with a View,1985.0,Drama|Romance,6.9,156,7.961559,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",117.0,3000000,20966644,,James Ivory,,kiss|bed and breakfast place|florence,https://image.tmdb.org/t/p/w500/11257
20,My Life Without Me (2003),My Life Without Me,2003.0,Drama|Romance,7.2,77,7.958831,A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.,106.0,0,9726954,,Isabel Coixet,,farewell|responsability|dying and death|night shift|daughter|secret love|mother daughter relationship|woman director,https://image.tmdb.org/t/p/w500/20
40001,Mrs. Winterbourne (1996),Mrs. Winterbourne,1996.0,Comedy|Romance|Drama,5.3,25,7.946769,"Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",105.0,25000000,10070000,The story of a girl who is going from filthy to rich,Richard Benjamin,Shirley MacLaine|Ricki Lake|Brendan Fraser|Jane Krakowski|Loren Dean,role reversal|mistaken identity|train wreck,https://image.tmdb.org/t/p/w500/40001
164558,One Direction: This Is Us (2013),One Direction: This Is Us,2013.0,Documentary|Music,8.0,201,7.944457,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",92.0,10000000,0,A motion picture event.,Morgan Spurlock,Harry Styles|Niall Horan|Zayn Malik|Louis Tomlinson|Liam Payne,concert,https://image.tmdb.org/t/p/w500/164558
5780,Torn Curtain (1966),Torn Curtain,1966.0,Mystery|Thriller,6.4,120,7.924982,An American scientist publicly defects to East Germany as part of a cloak and dagger mission to find the solution for a formula resin and then figuring out a plan to escape back to the West.,128.0,3000000,13000000,It tears you apart with suspense!,Alfred Hitchcock,,cold war|east germany,https://image.tmdb.org/t/p/w500/5780
19904,The Stepfather (2009),The Stepfather,2009.0,Horror|Thriller|Mystery,5.4,167,7.924428,"Michael Harding (Penn Badgley) returns home from military school to find his mother (Sela Ward) happily in love and living with her new boyfriend, David (Dylan Walsh). As the two men get to know each other, Michael becomes more and more suspicious of the man who is always there with a helpful hand. Is he really the man of her dreams or could David be hiding a dark side?",101.0,0,0,Daddy's home.,Nelson McCormick,Dylan Walsh|Sela Ward|Penn Badgley|Amber Heard|Sherry Stringfield,step father|remake,https://image.tmdb.org/t/p/w500/19904
9715,Hope Floats (1998),Hope Floats,1998.0,Drama|Romance,5.8,81,7.922716,"Birdee Pruitt has been humiliated on live television by her best friend, Connie, who's been sleeping with Birdee's husband, Bill. Birdee tries starting over with her daughter, Bernice, by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin. As he helps Birdee get back on her feet, love begins to blossom.",114.0,0,0,"When life fell apart, love fell into place.",Forest Whitaker,Sandra Bullock|Harry Connick Jr.|Gena Rowlands|Mae Whitman|Michael Paré,,https://image.tmdb.org/t/p/w500/9715
290555,Wolves (2014),Wolves,2014.0,Horror|Action,5.7,82,7.922639,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",90.0,18000000,0,Unleash the beast,David Hayter,Jason Momoa|Lucas Till|John Pyper-Ferguson|Stephen McHattie|Merritt Patterson,adoption|werewolf,https://image.tmdb.org/t/p/w500/290555
15765,What's Love Got to Do with It (1993),What's Love Got to Do with It,1993.0,Drama|Music,6.9,72,7.921311,A film about the singer Tina Turner and how she rose to stardom with her abusive husband Ike Turner and how she gained the courage to break free.,118.0,0,0,Who needs a heart when a heart can be broken?,Brian Gibson,,price of fame|tina turner|black woman|cameo appearance by real life subject|african american music|black family,https://image.tmdb.org/t/p/w500/15765
20391,Paint Your Wagon (1969),Paint Your Wagon,1969.0,Drama|Action|Comedy|Western|Music,6.2,63,7.902536,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.",158.0,20000000,31678778,Stake Your Claim To The Musical Goldmine of '69!,Joshua Logan,,mining|prospector,https://image.tmdb.org/t/p/w500/20391
12658,Someone Like You... (2001),Someone Like You...,2001.0,Comedy|Romance,6.0,118,7.901891,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",97.0,23000000,0,The story about the one that got away and the one she never saw coming.,Tony Goldwyn,,feminism|cohabitant|tv show|man-woman relation|man between two women,https://image.tmdb.org/t/p/w500/12658
9490,Half Baked (1998),Half Baked,1998.0,Comedy|Crime,6.4,177,7.894489,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",82.0,8000000,17460020,They'll do anything to save their best bud.,Tamra Davis,,smoking|company|marijuana|drug|woman director,https://image.tmdb.org/t/p/w500/9490
5491,Battlefield Earth (2000),Battlefield Earth,2000.0,Action|Science Fiction|War,3.0,255,7.89147,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.",118.0,44000000,21400000,Take Back The Planet,Roger Christian,John Travolta|Barry Pepper|Forest Whitaker|Kim Coates|Sabine Karsenti,based on novel|post-apocalyptic|dystopia|mining|fighter jet|alien invasion|scientology|cavemen|bureaucrat|city ruin,https://image.tmdb.org/t/p/w500/5491
13159,Georgia Rule (2007),Georgia Rule,2007.0,Comedy|Drama|Romance,5.6,130,7.878177,"Georgia Rule follows a rebellious, uncontrollable teenager who is hauled off by her dysfunctional mother to spend the summer with her grandmother. Her journey will lead all three women to revelations of buried family secrets and an understanding that - regardless what happens - the ties that bind can never be broken.",113.0,20000000,0,"In this family, attitude doesn't skip a generation.",Garry Marshall,Jane Fonda|Lindsay Lohan|Felicity Huffman|Dermot Mulroney|Cary Elwes,grandmother granddaughter relationship|promiscuity|mother daughter relationship|summer|teenager|rural|veterinary clinic|rebellious teenager,https://image.tmdb.org/t/p/w500/13159
30596,Bodyguards and Assassins (2009),Bodyguards and Assassins,2009.0,Drama|Action|History,6.5,57,7.876883,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks.",139.0,23000000,5837674,"To save a nations future, they must protect one man from its past.",Teddy Chan,,assassination|martial arts|sword|blood splatter|impalement|beaten to death|hong kong|head bashed in|extreme violence|violent death,https://image.tmdb.org/t/p/w500/30596
193613,Metallica: Through the Never (2013),Metallica: Through the Never,2013.0,Music,6.7,83,7.871686,"Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.",93.0,18000000,7972967,Experience Metallica like never before,Nimród Antal,Dane DeHaan|Mackenzie Gray|James Hetfield|Lars Ulrich|Kirk Hammett,heavy metal|live concert,https://image.tmdb.org/t/p/w500/193613
10280,Thinner (1996),Thinner,1996.0,Horror|Thriller,5.5,124,7.866961,"A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",92.0,0,0,Let the curse fit the crime.,Tom Holland,Robert John Burke|Joe Mantegna|Lucinda Jenney|Michael Constantine|Kari Wuhrer,blow job|curse|fat suit|steven king,https://image.tmdb.org/t/p/w500/10280
14849,Dead Like Me: Life After Death (2009),Dead Like Me: Life After Death,2009.0,Drama|Fantasy|Comedy,5.8,65,7.864905,"When George and her colleagues get a new boss whose focus is on moving souls quickly and enjoying life without consequences, the team begins to break the strict reaper rules. While her friends fall victim to their desires for money, success, and fame, George breaks another rule by revealing her true identity to her living family.",87.0,0,0,,Stephen Herek,,suicide|life and death|coma|afterlife,https://image.tmdb.org/t/p/w500/14849
9310,American Dreamz (2006),American Dreamz,2006.0,Comedy|Drama|Family,4.9,95,7.864011,"The new season of ""American Dreamz,"" the wildly popular television singing contest, has captured the country's attention, as the competition looks to be between a young Midwestern gal (Moore) and a showtunes-loving young man from Orange County (Golzari). Recently awakened President Staton (Quaid) even wants in on the craze, as he signs up for the potential explosive season finale.",107.0,17000000,7314027,Imagine a country where more people vote for a pop idol than they do for their next President.,Paul Weitz,,usa president|moderator|musical|music|castingshow|image campaign|sleeper agent,https://image.tmdb.org/t/p/w500/9310
8592,Dick Tracy (1990),Dick Tracy,1990.0,Adventure|Action|Comedy|Thriller|Crime,5.9,251,7.859226,"The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob,",103.0,47000000,103738726,Their turf. Their game. Their rules. They didn't count on HIS law...,Warren Beatty,,corruption|crime fighter|gangster boss|investigation|based on comic strip|policeman,https://image.tmdb.org/t/p/w500/8592
16161,Baby Boy (2001),Baby Boy,2001.0,Crime|Drama|Romance,7.4,55,7.854989,"The story of Jody, a misguided, 20-year-old African-American who is really just a baby boy finally forced-kicking and screaming to face the commitments of real life. Streetwise and jobless, he has not only fathered two children by two different women-Yvette and Peanut but still lives with his own mother. He can't seem to strike a balance or find direction in his chaotic life.",130.0,16000000,29381649,Just a Baby Boy.,John Singleton,,single parent|intolerance|condom|bootlegger|fistfight|step father|womanizer|thief|domestic violence|gunfight,https://image.tmdb.org/t/p/w500/16161
11398,The Art of War (2000),The Art of War,2000.0,Crime|Action|Adventure,5.6,135,7.832337,"When ruthless terrorists threaten to bring down the United Nations, they frame the one man they believe can stop them: an international security expert named Shaw. Now he must run from his own allies and become a solitary force for good, as he tries to stop what could become World War III.",117.0,40000000,30199105,Who is your foe?,Christian Duguay,Wesley Snipes|Donald Sutherland|Maury Chaykin|Anne Archer|Michael Biehn,china|chinese woman|secret agent|conspiracy of murder|united nations,https://image.tmdb.org/t/p/w500/11398
11382,Bullets Over Broadway (1994),Bullets Over Broadway,1994.0,Action|Comedy|Thriller,7.0,130,7.829295,"Set in 1920's New York City, this movie tells the story of idealistic young playwright David Shayne. Producer Julian Marx finally finds funding for the project from gangster Nick Valenti. The catch is that Nick's girl friend Olive Neal gets the part of a psychiatrist, and Olive is a bimbo who could never pass for a psychiatrist as well as being a dreadful actress. Agreeing to this first compromise is the first step to Broadway's complete seduction of David, who neglects longtime girl friend Ellen. Meanwhile David puts up with Warner Purcell, the leading man who is a compulsive eater, Helen Sinclair, the grand dame who wants her part jazzed up, and Cheech, Olive's interfering hitman / bodyguard. Eventually, the playwright must decide whether art or life is more important.",98.0,0,0,,Woody Allen,John Cusack|Dianne Wiest|Jennifer Tilly|Chazz Palminteri|Mary-Louise Parker,lover (female)|talent|mafia boss|author,https://image.tmdb.org/t/p/w500/11382
374461,Mr. Church (2016),Mr. Church,2016.0,Drama,7.0,129,7.828459,"A unique friendship develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years.",104.0,8000000,0,He was the one person she could always count on.,Bruce Beresford,,cook|friendship,https://image.tmdb.org/t/p/w500/374461
18900,In Cold Blood (1967),In Cold Blood,1967.0,Crime|Drama,7.4,82,7.821438,"A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",134.0,3500000,13007551,,Richard Brooks,,murder|true crime|farmer,https://image.tmdb.org/t/p/w500/18900
45272,Country Strong (2010),Country Strong,2010.0,Drama|Romance,5.9,80,7.809701,"Soon after the rising young singer-songwriter Beau Williams gets involved with a fallen, emotionally unstable country star Kelly Canter, the pair embark on a career resurrection tour helmed by her husband/manager James and featuring a beauty queen-turned-singer Chiles Stanton. Between concerts, romantic entanglements and old demons threaten to derail them all.",117.0,15000000,20529194,It doesn't matter where you've been as long as you come back strong.,,Gwyneth Paltrow|Garrett Hedlund|Tim McGraw|Leighton Meester|Marshall Chapman,suicide|alcohol|adultery|country music|bar|infidelity|texas|paparazzi|musician|musical,https://image.tmdb.org/t/p/w500/45272
73873,Albert Nobbs (2011),Albert Nobbs,2011.0,Drama,6.2,132,7.802245,"Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",113.0,8000000,5634828,A man with a secret. A woman with a dream.,Rodrigo García,Glenn Close|Mia Wasikowska|Aaron Taylor-Johnson|Pauline Collins|Brendan Gleeson,butler|dublin|maid,https://image.tmdb.org/t/p/w500/73873
57876,Area 51 (2015),Area 51,2015.0,Horror|Thriller|Science Fiction,4.2,151,7.794,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",91.0,5000000,0,,Oren Peli,,found footage|area 51,https://image.tmdb.org/t/p/w500/57876
2771,American Splendor (2003),American Splendor,2003.0,Comedy|Drama,7.1,120,7.792851,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,101.0,0,6003587,Ordinary life is pretty complex stuff,Shari Springer Berman,Paul Giamatti|Hope Davis|Judah Friedlander|James Urbaniak|Harvey Pekar,biography|independent film|v.a. hospital|junk sale|jellybean|greeting card|file clerk|garage sale|comic book art|neurotic,https://image.tmdb.org/t/p/w500/2771
2786,Pierrot le Fou (1965),Pierrot le Fou,1965.0,Drama|Thriller,7.6,127,7.791898,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",110.0,300000,0,,Jean-Luc Godard,,paris|painting|independent film|money|bombing|bullet|dock|french noir,https://image.tmdb.org/t/p/w500/2786
4997,Wonderland (2003),Wonderland,2003.0,Crime|Drama|Mystery|Thriller,6.2,73,7.79068,"On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes. You're about to experience both versions.",104.0,5000000,2466444,"Sex, drugs, murder. Welcome to L.A.",James Cox,Val Kilmer|Dylan McDermott|Kate Bosworth|Josh Lucas|Lisa Kudrow,robbery|junkie|investigation|porno star|murder|los angeles|violence|drug,https://image.tmdb.org/t/p/w500/4997
1717,All the King's Men (2006),All the King's Men,2006.0,Drama|Thriller,5.7,95,7.768223,The story of an idealist's rise to power in the world of Louisiana politics and the corruption that leads to his ultimate downfall. Based on the1946 Pulitzer Prize-winning novel written by Robert Penn Warren.,125.0,55000000,9450897,Some people will do anything to gain power. Some will do anything to keep it.,Steven Zaillian,Sean Penn|Jude Law|Kate Winslet|James Gandolfini|Patricia Clarkson,corruption|journalist|based on novel|blackmail|manipulation|bodyguard|louisiana|scandal|power|governor,https://image.tmdb.org/t/p/w500/1717
12093,Lilya 4-ever (2002),Lilya 4-ever,2002.0,Crime|Drama,7.7,139,7.759215,"Lilya lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilya hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilya arrives her life quickly enters a downward spiral.",109.0,0,0,,Lukas Moodysson,,suicide|sex|sweden|underground|nightclub|nudity|escape|poverty|prostitution|violence,https://image.tmdb.org/t/p/w500/12093
14517,Mirrormask (2005),Mirrormask,2005.0,Fantasy,6.6,102,7.758188,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home",101.0,4000000,866999,The Other Side of Reason. The Other Side of Fate. The Other Side of Truth.,Dave McKean,Stephanie Leonidas|Jason Barry|Rob Brydon|Gina McKee|Dora Bryan,fictional place|dream|fantasy,https://image.tmdb.org/t/p/w500/14517
11190,The Return (2003),The Return,2003.0,Thriller|Drama|Mystery,7.4,100,7.744166,A story of two Russian boys whose father suddenly returns home after a 12-year absence. He takes the boys on a holiday to a remote island on a lake that turns into a test of manhood of almost mythic proportions.,105.0,0,0,,Andrey Zvyagintsev,Vladimir Garin|Konstantin Lavronenko|Nataliya Vdovina|Vanya Dobronravov|Yelizaveta Aleksandrova,return|brother|heavy rain|speedo|journal,https://image.tmdb.org/t/p/w500/11190
4942,Leatherheads (2008),Leatherheads,2008.0,Comedy|Romance|Drama,5.7,130,7.739276,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",114.0,58000000,41299492,"If Love Is a Game, Who'll Make the First Pass?",George Clooney,,american football|sports team|stadium|hero|success|sponsorship|police|games|coach|woman reporter,https://image.tmdb.org/t/p/w500/4942
18734,L.I.E. (2001),L.I.E.,2001.0,Drama,6.7,31,7.731064,"In this biting and disturbing coming-of-age tale from writer-director Michael Cuesta, life is bittersweet along the L.I.E., also known as the Long Island Expressway, as suburban teen Howie Blitzer learns all too clearly. In the space of a week, he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised.",97.0,700000,1667192,"On the Long Island Expressway there are lanes going east, lanes going west, and lanes going straight to hell.",Michael Cuesta,Paul Dano|Bruce Altman|Brian Cox|Billy Kay|James Costa,independent film,https://image.tmdb.org/t/p/w500/18734
6968,The Baader Meinhof Complex (2008),The Baader Meinhof Complex,2008.0,Action|Crime|Drama|History|Thriller,7.1,157,7.727035,"Der Baader Meinhof Komplex depicts the political turmoil in the period from 1967 to the bloody ""Deutschen Herbst"" in 1977. The movie approaches the events based on Stefan Aust's standard work on Die Rote Armee Fraktion (RAF). The story centers on the leadership of the self named anti-fascist resistance to state violence: Andreas Baader, Ulrike Meinhof and Gudrun Ensslin.",150.0,27000000,0,,Uli Edel,,terror|raf|1970s,https://image.tmdb.org/t/p/w500/6968
